moh_area,week,cases,avg_temperature_mean,avg_temperature_max,avg_temperature_min,avg_precipitation_sum,avg_relative_humidity_mean
MOH-Walallawita,15,2,27.36488,33.17857,23.87143,11.08572,83.92458
MOH-Walallawita,16,0,27.39792,32.09286,24.03572,7.171428,86.14281
MOH-Walallawita,17,2,27.90804,32.65714,24.55714,8.714286,84.73403
MOH-Walallawita,18,0,27.76726,32.10714,24.71428,7.985714,87.5407
MOH-Walallawita,19,0,27.1875,31.39286,24.37857,13.28571,88.5833
MOH-Walallawita,20,0,26.51547,30.31429,24.19286,23.74286,90.03296
MOH-Walallawita,21,5,26.3631,29.14286,24.50714,34.74286,89.81452
MOH-Walallawita,22,2,26.3128,29.07143,24.35,41.78571,90.64177
MOH-Walallawita,23,1,26.52768,29.7,23.97857,8.485716,87.30375
MOH-Walallawita,24,1,26.86488,29.89286,24.27143,6.528572,85.97022
MOH-Walallawita,25,4,26.16369,29.43571,24.02857,17.47143,88.45382
MOH-Walallawita,26,3,26.23036,29.51429,23.95,10.35714,88.02899
MOH-Walallawita,27,1,26.21042,29.41429,23.75714,11.25714,88.79535
MOH-Walallawita,28,0,26.40208,29.56429,23.95,6.157143,86.13269
MOH-Walallawita,29,2,26.54256,29.70714,24.24286,8.400001,87.21095
MOH-Walallawita,30,2,27.10536,30.33571,24.69286,7.357143,85.6816
MOH-Walallawita,31,1,26.12351,29.37857,23.61429,17.68571,88.52766
MOH-Walallawita,32,3,26.43899,29.34286,24.11429,8.557143,85.60688
MOH-Walallawita,33,1,25.76845,28.56429,23.70714,22.54286,89.90949
MOH-Walallawita,34,0,25.84375,28.85,23.45,15.8,87.96657
MOH-Walallawita,35,1,26.15804,29.42857,23.43571,9.114286,85.40104
MOH-Walallawita,36,2,26.14315,29.24286,24.02857,17.68571,87.65061
MOH-Walallawita,37,2,26.2506,29.4,23.42857,11.72857,86.9894
MOH-Walallawita,38,0,26.04018,29.37857,23.56429,10.92857,86.69096
MOH-Walallawita,39,2,26.09881,29.8,23.39286,9.228571,87.41602
MOH-Walallawita,40,4,26.75149,30.49286,24.17143,4.2,84.27355
MOH-Walallawita,41,0,25.10833,28.45714,23.11429,32.61428,90.37779
MOH-Walallawita,42,0,25.73214,28.76429,23.32143,10.04286,87.85502
MOH-Walallawita,43,1,25.50327,28.63571,23.00714,14.52857,89.01749
MOH-Walallawita,44,0,25.69316,29.24286,23.09286,9.557143,88.76206
MOH-Walallawita,45,0,25.2628,29.67857,22.30714,10.12857,88.31274
MOH-Walallawita,46,1,25.55952,31,22.39286,9.457143,89.95625
MOH-Walallawita,47,2,24.85476,29.78572,22.37143,19.72857,92.7583
MOH-Walallawita,48,3,25.06786,28.29286,23,12.34286,88.74483
MOH-Walallawita,49,2,26.13869,30.73571,23.14286,2.971428,83.70525
MOH-Walallawita,50,1,25.79762,30.53572,22.75,7,87.08142
MOH-Walallawita,51,0,25.60179,29.87143,22.92857,8.5,89.08788
MOH-Walallawita,52,0,25.62679,30.82857,21.89286,2.585714,83.05346
MOH-Walallawita,53,0,25.03125,30.15,22.5,10.55,91.18156
MOH-Walallawita,54,0,24.66101,28.65,22.23571,8.971429,91.03212
MOH-Walallawita,55,0,25.07054,29.74286,22.22857,14.67143,90.06847
MOH-Walallawita,56,0,24.74643,29.07143,22.19286,17.3,91.92469
MOH-Walallawita,57,2,24.57351,28.82143,22.27143,6.2,91.34156
MOH-Walallawita,58,0,25.59018,30.50714,22.38571,2.557143,87.72186
MOH-Walallawita,59,0,25.98572,31.56429,21.59286,0.614286,80.02962
MOH-Walallawita,60,2,26.27649,32.1,22.27857,1.557143,81.11608
MOH-Walallawita,61,0,26.35476,32.25,21.94286,0.814286,80.54765
MOH-Walallawita,62,3,25.33095,30.72857,22.60714,13.31429,90.65618
MOH-Walallawita,63,3,26.16667,31.40714,22.56429,3.385714,83.00681
MOH-Walallawita,64,3,26.31012,31.7,22.64286,1.642857,83.64172
MOH-Walallawita,65,3,26.06845,32.47143,22.50714,8.271429,87.47168
MOH-Walallawita,66,1,26.31697,31.36429,23.27143,4.214286,85.41479
MOH-Walallawita,67,2,25.76399,30.75714,23.09286,13.88571,89.82837
MOH-Walallawita,68,4,25.73333,29.50714,23.22143,12.17143,90.91087
MOH-Walallawita,69,3,26.98571,31.23571,23.8,3.485714,85.88485
MOH-Walallawita,70,3,26.36042,31.16429,23.42143,8.185714,88.05061
MOH-Walallawita,71,0,26.2881,30.74286,23.50714,11.21429,89.44401
MOH-Walallawita,72,2,26.77857,30.8,23.80714,7.528572,86.26029
MOH-Walallawita,73,1,26.28244,29.99286,23.82857,13.55714,88.61445
MOH-Walallawita,74,3,26.59018,29.77143,24.31429,12.07143,89.3017
MOH-Walallawita,75,4,26.83899,30.11429,24.45,10.82857,87.42863
MOH-Walallawita,76,0,26.64226,29.95714,24,10.45714,85.80658
MOH-Walallawita,77,2,25.34167,28.67857,23.35,20.02857,91.58986
MOH-Walallawita,78,3,26.12292,29.47857,23.82857,7.214286,88.1234
MOH-Walallawita,79,2,26.20625,29.63571,23.54286,8.771429,87.6781
MOH-Walallawita,80,3,26.68929,29.84286,23.97857,6.614285,85.59751
MOH-Walallawita,81,5,26.39583,29.45,23.51429,13.88571,86.28849
MOH-Walallawita,82,4,25.24911,27.87857,23.37857,20.72857,91.44585
MOH-Walallawita,83,0,25.88244,29.67857,23.37857,6.814286,86.68111
MOH-Walallawita,84,2,25.81637,28.67143,23.72857,9.185715,88.64705
MOH-Walallawita,85,1,26.01339,29.30714,23.49286,4.128572,85.16283
MOH-Walallawita,86,0,25.80446,29.42857,23.10714,8.442858,86.29887
MOH-Walallawita,87,0,26.31399,29.95,23.55714,2.1,84.9969
MOH-Walallawita,88,0,25.82649,29.3,23.33571,13.28571,87.73296
MOH-Walallawita,89,0,26.27857,29.89286,23.48571,4.428571,84.88892
MOH-Walallawita,90,0,26.3756,29.95714,23.95714,5.942857,85.28821
MOH-Walallawita,91,2,25.38423,29.4,22.89286,13.04286,89.48335
MOH-Walallawita,92,0,25.51845,29.09286,23.13571,16.02857,88.80803
MOH-Walallawita,93,1,26.3747,30.54286,23.22857,3.5,84.32507
MOH-Walallawita,94,0,26.05416,30.61428,23.20714,9.885715,85.3856
MOH-Walallawita,95,1,25.00357,29.16429,22.87143,22.05714,91.73019
MOH-Walallawita,96,2,25.92202,29.83571,23.32857,7.628572,86.27431
MOH-Walallawita,97,1,26.89196,31.12857,23.65,0.757143,80.56163
MOH-Walallawita,98,1,25.63006,29.75714,22.74286,4.785714,85.92775
MOH-Walallawita,99,2,25.21964,30.42857,22.77143,13.85714,90.54182
MOH-Walallawita,100,0,25.01309,29.97143,22.35714,16.38571,90.55097
MOH-Walallawita,101,4,24.3994,27.38571,22.05,34,89.81953
MOH-Walallawita,102,4,25.24048,30.77857,22.14286,8.514286,87.17365
MOH-Walallawita,103,3,24.8878,30.36429,22.00714,11.87143,89.81515
MOH-Walallawita,104,3,24.93006,29.82143,22.3,10.01429,90.30782
MOH-Walallawita,105,6,25.65625,30.6,22.17857,1,84.11187
MOH-Walallawita,106,3,25.68333,30.15,22.6,1.2,85.74713
MOH-Walapane,1,0,21.72679,24.73571,19.61429,8.471429,91.02511
MOH-Walapane,2,0,20.72887,23.16429,18.74286,12.05714,92.24239
MOH-Walapane,3,0,20.67351,24.24286,16.9,3.514286,87.90845
MOH-Walapane,4,0,20.65863,24.35,16.59286,3.614286,83.11932
MOH-Walapane,5,0,21.88333,25.09286,19,7.7,85.24207
MOH-Walapane,6,1,20.8375,24.94286,17.25,2.2,81.70007
MOH-Walapane,7,0,21.37113,24.21428,18.88572,9.785714,89.46843
MOH-Walapane,8,0,22.4378,26.77143,17.75714,0.657143,76.68066
MOH-Walapane,9,0,21.83571,25.37857,18.40714,4.571429,82.88253
MOH-Walapane,10,0,22.74137,27.35,17.42857,0,65.82928
MOH-Walapane,11,0,23.26161,28.56429,17.67857,0,66.7889
MOH-Walapane,12,0,22.90863,27.25714,18.57143,1.828571,76.85997
MOH-Walapane,13,0,23.63304,27.74286,19.45714,2.928571,75.22398
MOH-Walapane,14,1,24.93631,29.89286,19.81429,0.414286,69.69161
MOH-Walapane,15,0,23.70357,28.12143,19.72857,8.214286,76.23042
MOH-Walapane,16,0,24.2875,28.89286,19.77143,1.1,78.55542
MOH-Walapane,17,0,25.74405,30.9,20.72143,0.557143,64.43758
MOH-Walapane,18,0,26.09673,32.25714,20.96428,0.7,70.55779
MOH-Walapane,19,0,25.64345,30.96428,21.68571,6.542857,74.08838
MOH-Walapane,20,0,23.9375,27.02857,21.23571,16.52857,87.10622
MOH-Walapane,21,0,24.28006,27.04286,22.20714,8.871428,83.58834
MOH-Walapane,22,0,25.05744,28.38571,22.33571,2.657143,79.44276
MOH-Walapane,23,0,23.79137,27.85714,19.97857,6.514286,86.38987
MOH-Walapane,24,0,24.44435,29.53572,20.07857,0,74.76226
MOH-Walapane,25,0,24.59494,29.27143,20.97857,0.914286,74.91431
MOH-Walapane,26,0,24.03631,28.45,20.42857,2.1,75.24994
MOH-Walapane,27,0,24.59018,29.38571,20.63571,0.314286,72.92932
MOH-Walapane,28,0,24.89405,29.56429,21.07857,2.357143,68.70828
MOH-Walapane,29,0,24.77292,28.35,21.62857,0.742857,67.75426
MOH-Walapane,30,0,25.87262,30.61429,21.44286,0.271429,62.08053
MOH-Walapane,31,1,25.91339,30.80714,22.17857,2.528572,63.4173
MOH-Walapane,32,0,24.87202,30.38571,20.32857,0.857143,67.21052
MOH-Walapane,33,1,23.53065,27.33571,21.07143,13.07143,85.25525
MOH-Walapane,34,0,23.0497,26.88571,20.02143,17.98571,83.12278
MOH-Walapane,35,0,23.93333,29.01429,19.81429,0.257143,72.9506
MOH-Walapane,36,0,24.54941,29.21428,21.12857,1.085714,71.05464
MOH-Walapane,37,0,25.59405,31.25,20.90714,0.042857,65.64563
MOH-Walapane,38,0,25.31756,31.10714,20.57143,0.028571,61.03135
MOH-Walapane,39,1,24.87113,30.57857,20.65714,4.314286,69.36742
MOH-Walapane,40,0,23.56756,28.74286,19.32857,7.957142,77.77668
MOH-Walapane,41,0,22.50714,25.7,20.3,16.65714,87.54018
MOH-Walapane,42,0,22.94345,27.69286,18.81429,2.142857,79.0872
MOH-Walapane,43,0,22.86399,26.80714,19.59286,8.457144,84.95229
MOH-Walapane,44,0,22.74821,26.69286,19.79286,9.128572,83.0703
MOH-Walapane,45,0,22.2503,26.02857,19.07857,6.285714,83.43032
MOH-Walapane,46,0,22.23452,26.40714,19.41429,3.742857,84.2827
MOH-Walapane,47,0,21.55714,24.53572,19.77857,10,90.84462
MOH-Walapane,48,0,21.95804,24.52143,20.00714,26.5,83.65398
MOH-Walapane,49,0,21.83274,26.14286,18.21428,0.528571,78.39153
MOH-Walapane,50,0,21.64137,25.54286,19.24286,10.48571,86.17687
MOH-Walapane,51,0,21.95774,26.07143,18.95,6.457143,85.86418
MOH-Walapane,52,0,21.23214,26.3,17.32143,1.457143,75.80772
MOH-Walapane,53,0,20.25952,22.77857,18.35,11.3,89.5376
MOH-Walapane,54,0,20.81101,22.97857,19.29286,19.82857,94.39634
MOH-Walapane,55,0,20.36309,22.03572,19.35714,25.25714,95.87982
MOH-Walapane,56,0,20.47917,23.5,18.57857,10.15714,90.31988
MOH-Walapane,57,0,20.88988,24.65714,18.06429,4.228571,83.78487
MOH-Walapane,58,0,20.65357,24.84286,17.18571,1.857143,81.1452
MOH-Walapane,59,0,21.16131,25.97143,17.11429,0.7,72.50396
MOH-Walapane,60,0,21.375,25.97143,17.21428,1.085714,76.74634
MOH-Walapane,61,0,21.31637,24.72857,19.3,9.814286,89.72105
MOH-Walapane,62,0,21.6869,26.50714,17.85714,9.242857,68.85487
MOH-Walapane,63,1,22.23899,26.85,18.7,2.657143,80.98775
MOH-Walapane,64,0,22.25298,26.92857,19.03572,3.157143,81.45869
MOH-Walapane,65,1,22.63036,27,19.07143,3.414286,80.28963
MOH-Walapane,66,2,22.53036,27.06429,20.07143,9.442858,85.74615
MOH-Walapane,67,0,23.02857,27.87143,19.25,2.185714,80.98421
MOH-Walapane,68,0,23.12768,27.86429,19.65,7.642857,82.70377
MOH-Walapane,69,0,22.8753,27.54286,20.06429,14.55714,84.48787
MOH-Walapane,70,0,23.54583,28.48571,20.31429,5.757143,81.07587
MOH-Walapane,71,0,23.94851,29.50714,19.42857,1.385714,76.55858
MOH-Walapane,72,0,24.56577,29.31429,21.35,0.271429,75.27317
MOH-Walapane,73,0,24.83423,28.93571,21.84286,0.428571,73.78761
MOH-Walapane,74,0,25.20952,29.75,21.99286,1.3,71.91855
MOH-Walapane,75,0,25.19673,31.15,20.52857,0.271429,64.12405
MOH-Walapane,76,0,24.1381,27.93571,21.82143,5.028572,74.97517
MOH-Walapane,77,1,25.07649,29.2,21.84286,0.157143,67.55778
MOH-Walapane,78,1,25.33393,30.28572,21.51428,0.428571,63.64881
MOH-Walapane,79,0,25.61905,30.81429,21.58571,0.2,61.30892
MOH-Walapane,80,1,25.45952,30.36429,22.07143,0.657143,64.1304
MOH-Walapane,81,0,23.72113,26.42857,22.13571,9.699999,75.20338
MOH-Walapane,82,5,23.97054,28,20.98571,3.057143,69.55516
MOH-Walapane,83,1,23.79583,28.94286,20.06429,3.1,74.74486
MOH-Walapane,84,1,23.89643,29.50714,19.14286,0.314286,68.12803
MOH-Walapane,85,0,24.37232,28.75714,21.09286,0.242857,65.22208
MOH-Walapane,86,0,25.02619,31.52143,19.65,0.314286,60.23406
MOH-Walapane,87,0,25.49494,30.63571,21.91429,1.128571,64.15511
MOH-Walapane,88,0,25.02619,31.65714,20.33571,2.028572,63.32924
MOH-Walapane,89,0,24.38571,30.33571,19.87143,2.157143,67.40575
MOH-Walapane,90,1,24.79048,30.34286,20.65714,1.014286,65.24869
MOH-Walapane,91,0,24.72708,30.19286,20.76429,0.885714,66.7728
MOH-Walapane,92,0,24.00179,30.40714,19.39286,4.385715,65.92305
MOH-Walapane,93,0,22.95714,28.34286,19.35,5.657143,79.52895
MOH-Walapane,94,0,22.29345,26.24286,20.31429,21.01429,88.77696
MOH-Walapane,95,0,22.69732,26.26429,19.5,1.142857,77.92802
MOH-Walapane,96,0,23.56429,29.6,18.78572,0.314286,69.41548
MOH-Walapane,97,0,22.63363,27.93571,19.20714,5.714286,78.35815
MOH-Walapane,98,0,21.44226,25.02143,19.91429,13.61429,90.72552
MOH-Walapane,99,0,21.21696,24.79286,19.55714,22.32857,91.32893
MOH-Walapane,100,2,20.8625,24.46428,17.89286,62.92857,82.92518
MOH-Walapane,101,0,21.16964,24.96428,18.6,5,86.39104
MOH-Walapane,102,0,20.85595,23.86429,19.22143,7.171428,91.26229
MOH-Walapane,103,0,20.54851,22.79286,19.24286,15.3,93.44944
MOH-Walapane,104,0,20.83452,24.18571,18.68571,4.485714,88.00149
MOH-Walapane,105,1,21.55208,26.35,19.05,23.1,88.55591
MOH-Walapane,106,0,,,,,
MOH-Walasmulla,1,0,25.07768,29.74286,22.42143,17.94286,89.74485
MOH-Walasmulla,2,0,24.75536,28.32857,22.06429,8.7,86.58269
MOH-Walasmulla,3,1,25.16577,30.07857,21.25714,1.771428,83.2599
MOH-Walasmulla,4,0,26.01756,31.13571,21.92143,0.128571,75.896
MOH-Walasmulla,5,1,25.86726,31.39286,22.39286,5.457143,84.88287
MOH-Walasmulla,6,1,26.03304,31.65,21.15,0.285714,73.9875
MOH-Walasmulla,7,1,27.76548,32.93571,23.02857,0.971429,69.32304
MOH-Walasmulla,8,3,27.68988,33.72143,23.67857,2.5,73.99547
MOH-Walasmulla,9,1,28.08899,34.59286,23.44286,1.028571,67.68919
MOH-Walasmulla,10,4,27.28661,34.15,22.48571,0.571429,74.37682
MOH-Walasmulla,11,5,27.48155,34.46429,22.55,1.214286,73.59055
MOH-Walasmulla,12,10,27.17143,33.93571,23.32857,6.428571,77.62458
MOH-Walasmulla,13,7,27.01875,32.48571,23.51429,4.4,82.74701
MOH-Walasmulla,14,3,27.14077,32.34286,23.6,4.8,84.36156
MOH-Walasmulla,15,11,27.00417,32.32143,23.66429,13.68571,81.9635
MOH-Walasmulla,16,4,27.27917,31.68571,24.07143,4.028572,84.6784
MOH-Walasmulla,17,7,27.72946,32.88572,24.32143,4.914286,83.72752
MOH-Walasmulla,18,2,27.80238,32.25714,24.59286,3.757143,85.7855
MOH-Walasmulla,19,1,27.15238,31.61429,24.38571,10.15714,87.70129
MOH-Walasmulla,20,0,26.1006,29.89286,23.77857,16.47143,90.99272
MOH-Walasmulla,21,0,25.7253,28.41429,23.94286,18.27143,90.94347
MOH-Walasmulla,22,0,26.31726,28.95,24.10714,13.17143,88.69395
MOH-Walasmulla,23,0,25.9997,29.20714,23.52857,4.342857,88.41679
MOH-Walasmulla,24,0,26.50179,29.47143,24.07857,2.385714,85.60835
MOH-Walasmulla,25,0,25.77946,29.15,23.55,5.728571,87.8333
MOH-Walasmulla,26,0,26.00566,29.46428,23.62857,3.614286,86.76804
MOH-Walasmulla,27,4,26.10803,29.32857,23.62857,2.814286,87.25887
MOH-Walasmulla,28,0,26.39464,29.77857,24.09286,1.328571,84.06706
MOH-Walasmulla,29,1,26.39018,29.52143,24.12143,2.514286,84.9596
MOH-Walasmulla,30,2,26.74256,30.37143,24.11429,4.2,84.70223
MOH-Walasmulla,31,2,26.00982,29.67143,23.55,4.957142,86.2636
MOH-Walasmulla,32,2,26.51101,29.62143,24.09286,1.828571,82.08022
MOH-Walasmulla,33,1,25.46815,28.75,23.33571,11.77143,89.54498
MOH-Walasmulla,34,0,25.45595,28.75,23.3,11.6,88.36353
MOH-Walasmulla,35,4,25.74256,29.47143,23.28572,4.114285,84.9044
MOH-Walasmulla,36,2,25.79256,28.9,23.73571,4.157143,87.10626
MOH-Walasmulla,37,2,26.0503,29.42857,23.47143,2.271429,85.36338
MOH-Walasmulla,38,1,25.56875,28.79286,23.29286,3.485714,86.65197
MOH-Walasmulla,39,0,25.93006,29.74286,23.41429,9.757143,85.84453
MOH-Walasmulla,40,3,26.25655,29.97857,23.65714,2.485714,85.01459
MOH-Walasmulla,41,3,25.04226,28.31429,23.07143,7.142857,88.26525
MOH-Walasmulla,42,2,25.52559,28.70714,23.29286,5.5,87.19721
MOH-Walasmulla,43,1,25.43303,28.62143,23.15,4.742857,87.08907
MOH-Walasmulla,44,2,25.45774,29.40714,22.95714,11.1,88.26357
MOH-Walasmulla,45,3,25.15684,29.43571,22.12143,7.071429,87.81886
MOH-Walasmulla,46,2,25.33304,30.32143,22.39286,8.371428,89.17621
MOH-Walasmulla,47,3,24.52589,29.89286,22.08571,22.52857,93.42507
MOH-Walasmulla,48,2,25.1747,28.43571,23.1,7.828571,85.39708
MOH-Walasmulla,49,1,25.91726,31.51429,22.62143,1.942857,81.96661
MOH-Walasmulla,50,3,25.25655,30.92143,22.50714,11.15714,90.1825
MOH-Walasmulla,51,0,25.63214,30.57857,23.17857,6.642857,88.4277
MOH-Walasmulla,52,1,25.11964,31.45,21.06429,6.342857,84.45043
MOH-Walasmulla,53,0,24.49792,29.825,22.175,19.55,93.74541
MOH-Walasmulla,54,1,24.03839,28.57143,21.38571,11.91428,91.49723
MOH-Walasmulla,55,1,24.3247,28.72857,21.8,19.94286,92.68733
MOH-Walasmulla,56,1,24.43363,28.09286,21.97143,14.48571,89.78188
MOH-Walasmulla,57,0,24.11637,27.81429,21.67857,8.742858,89.95967
MOH-Walasmulla,58,1,25.20149,30.8,21.47857,5.657143,84.66579
MOH-Walasmulla,59,1,25.56935,31.68571,20.61429,0.242857,75.16871
MOH-Walasmulla,60,0,25.67679,32.32143,21.05,1.928571,79.06628
MOH-Walasmulla,61,2,26.36428,33.16428,21.41429,0.942857,75.60237
MOH-Walasmulla,62,4,24.93661,30.85714,22.30714,12.52857,90.04033
MOH-Walasmulla,63,1,25.54196,31.30714,21.47143,6.542858,82.25702
MOH-Walasmulla,64,2,25.57173,30.48571,22.47143,6.214286,86.85738
MOH-Walasmulla,65,2,25.88066,31.92857,22.60714,9.385715,87.01795
MOH-Walasmulla,66,0,25.77143,31.71428,22.73571,7.471428,87.0868
MOH-Walasmulla,67,0,25.07768,30.28572,22.60714,17.17143,91.8852
MOH-Walasmulla,68,1,25.64256,30.27857,23.24286,6.3,89.03306
MOH-Walasmulla,69,1,26.72351,32.08572,23.49286,2.3,84.00773
MOH-Walasmulla,70,2,26.22738,31.66429,23.23571,5.2,86.78717
MOH-Walasmulla,71,0,26.02292,31.06429,23.58571,9.400001,89.50938
MOH-Walasmulla,72,1,27.03691,31.55,24.27857,2.385714,81.99553
MOH-Walasmulla,73,4,26.67768,30.47143,24.32857,4.2,82.97253
MOH-Walasmulla,74,4,26.14048,29.2,24.02143,4.4,89.34
MOH-Walasmulla,75,2,26.17113,29.85714,23.85714,7.014286,88.19064
MOH-Walasmulla,76,3,26.69643,31.05,24.02143,1.8,81.89054
MOH-Walasmulla,77,3,24.84702,28.07857,22.77857,9.585714,91.00206
MOH-Walasmulla,78,3,26.01667,29.37857,23.90714,3.085714,85.63062
MOH-Walasmulla,79,0,26.61726,30.47857,23.89286,1.928571,82.04049
MOH-Walasmulla,80,0,27.08185,31.06429,24.07143,1.142857,79.70912
MOH-Walasmulla,81,2,26.91161,30.55,24.11429,1.985714,79.10933
MOH-Walasmulla,82,1,24.75208,27.59286,23.05714,7.3,90.72717
MOH-Walasmulla,83,2,26.18095,30.62857,23.45,2.414286,80.6591
MOH-Walasmulla,84,1,26.58393,30.17143,24.18571,2.914286,79.81152
MOH-Walasmulla,85,3,26.3878,30.62143,23.57857,1.328571,78.79061
MOH-Walasmulla,86,1,25.80893,30.14286,22.70714,3.814286,81.83775
MOH-Walasmulla,87,0,27.13036,32.25714,23.83571,0.9,76.48145
MOH-Walasmulla,88,1,26.00268,30.24286,23.07143,3.514286,82.70033
MOH-Walasmulla,89,0,26.83899,31.97857,23.54286,2.757143,78.17341
MOH-Walasmulla,90,1,27.10893,31.94286,24.07143,2.242857,76.83574
MOH-Walasmulla,91,0,26.04077,30.54286,23.23571,4.371428,82.10719
MOH-Walasmulla,92,0,25.30089,29.92143,22.65714,6.2,86.27673
MOH-Walasmulla,93,0,26.83542,32.2,23.25,1.471429,78.14056
MOH-Walasmulla,94,0,25.7497,31.52857,22.67857,13.44286,84.66371
MOH-Walasmulla,95,3,24.82262,29.75,22.47143,19.48571,91.06226
MOH-Walasmulla,96,1,25.87738,30.27857,23.22143,1.985714,83.21568
MOH-Walasmulla,97,1,26.86756,32.3,23.06429,0.685714,77.10136
MOH-Walasmulla,98,3,25.92708,31.65,22.87857,6.928571,82.20708
MOH-Walasmulla,99,1,24.59613,30.66429,22.22857,20.15714,92.53793
MOH-Walasmulla,100,1,24.48631,29.57857,22.10714,19.47143,92.36404
MOH-Walasmulla,101,1,24.2122,27.65714,21.84286,21.75714,88.7694
MOH-Walasmulla,102,1,24.95059,30.66429,21.85,9.642858,87.57446
MOH-Walasmulla,103,0,24.74673,29.92857,21.41429,6.7,87.23092
MOH-Walasmulla,104,3,24.56429,29.37143,21.67143,5.857143,89.09202
MOH-Walasmulla,105,3,25.02976,31.14286,21.03572,2.1,85.67304
MOH-Walasmulla,106,1,26.06875,32.45,22.35,1.8,82.75191
MOH-Walivitiya (Divithura),1,1,25.25952,29.74286,22.44286,16.51429,90.2563
MOH-Walivitiya (Divithura),2,2,25.04494,28.9,22.28572,11.18571,90.04174
MOH-Walivitiya (Divithura),3,1,24.9619,30.07143,20.99286,2.785714,85.85686
MOH-Walivitiya (Divithura),4,1,25.49613,30.77857,21.15,1.085714,84.17177
MOH-Walivitiya (Divithura),5,1,25.81786,30.70714,22.68571,6.671428,87.70229
MOH-Walivitiya (Divithura),6,1,25.85685,31.83571,21.20714,0.714286,82.24812
MOH-Walivitiya (Divithura),7,0,26.73631,32.45,22.75,1.985714,82.59649
MOH-Walivitiya (Divithura),8,0,26.95387,33.05,22.47857,2.057143,80.72288
MOH-Walivitiya (Divithura),9,0,27.37798,33.62857,23.03572,1.542857,79.2112
MOH-Walivitiya (Divithura),10,1,27.05298,32.54286,23.00714,1.7,80.15167
MOH-Walivitiya (Divithura),11,0,27.39226,33.25714,22.91429,1.014286,76.93084
MOH-Walivitiya (Divithura),12,0,26.92054,33.32143,22.87857,4.828572,80.2065
MOH-Walivitiya (Divithura),13,0,27.03393,32.47143,23.45714,5.400001,83.83747
MOH-Walivitiya (Divithura),14,0,26.88185,31.85,23.76429,6.371429,86.33366
MOH-Walivitiya (Divithura),15,0,26.92649,32.73571,23.34286,11.41429,84.56859
MOH-Walivitiya (Divithura),16,0,27.21696,31.61428,23.58571,5.257143,86.13778
MOH-Walivitiya (Divithura),17,2,27.50149,32.05714,24.09286,11.2,86.70533
MOH-Walivitiya (Divithura),18,0,27.52917,31.6,24.44286,8.228571,87.95412
MOH-Walivitiya (Divithura),19,0,26.93333,30.85,24.16429,15.15714,89.74499
MOH-Walivitiya (Divithura),20,0,26.24018,29.81429,23.82143,26.81429,90.75331
MOH-Walivitiya (Divithura),21,0,26.25089,28.87857,24.33571,34.71429,89.83785
MOH-Walivitiya (Divithura),22,0,26.24464,28.84286,24.27143,30.24286,90.76841
MOH-Walivitiya (Divithura),23,0,26.37173,29.38571,23.94286,8.157144,87.5117
MOH-Walivitiya (Divithura),24,0,26.79851,29.6,24.34286,7.014286,85.597
MOH-Walivitiya (Divithura),25,0,26.09196,29.39286,23.97857,15.18571,88.26569
MOH-Walivitiya (Divithura),26,0,26.15476,29.17857,24.05,8.385715,87.91879
MOH-Walivitiya (Divithura),27,0,26.09077,29.27857,23.72143,10.02857,88.72408
MOH-Walivitiya (Divithura),28,0,26.25833,29.26429,23.90714,5.914286,86.55852
MOH-Walivitiya (Divithura),29,0,26.42143,29.46428,24.3,6.428571,87.36237
MOH-Walivitiya (Divithura),30,1,26.9372,29.99286,24.63571,6.899999,85.83003
MOH-Walivitiya (Divithura),31,0,25.91756,29.25714,23.52143,14.51429,88.97516
MOH-Walivitiya (Divithura),32,1,26.2875,29.3,23.95,6.557143,85.8867
MOH-Walivitiya (Divithura),33,0,25.56548,28.22143,23.65,19.78572,89.98563
MOH-Walivitiya (Divithura),34,0,25.72351,28.60714,23.44286,18.44286,88.15533
MOH-Walivitiya (Divithura),35,2,25.95,29.09286,23.51429,9.000001,86.01077
MOH-Walivitiya (Divithura),36,0,26.07947,28.95714,24.11429,18.62857,87.42052
MOH-Walivitiya (Divithura),37,1,26.13125,29.12143,23.48571,9.028572,87.1375
MOH-Walivitiya (Divithura),38,0,25.85685,28.99286,23.4,11.08572,87.22221
MOH-Walivitiya (Divithura),39,0,25.93274,29.70714,23.22857,9.2,87.88737
MOH-Walivitiya (Divithura),40,2,26.5244,30.08571,23.92143,5.1,84.71272
MOH-Walivitiya (Divithura),41,0,24.94583,28.08571,22.9,25.74286,90.71791
MOH-Walivitiya (Divithura),42,0,25.68899,28.64286,23.45,11.24286,87.73075
MOH-Walivitiya (Divithura),43,0,25.38185,28.34286,22.80714,9.385714,88.71064
MOH-Walivitiya (Divithura),44,0,25.4122,28.90714,22.72143,10.64286,89.58016
MOH-Walivitiya (Divithura),45,0,25.05357,29.36429,22.21428,12.58571,88.83777
MOH-Walivitiya (Divithura),46,1,25.41101,30.93571,22.25714,11.48571,90.52216
MOH-Walivitiya (Divithura),47,0,24.62679,29.77143,22.36429,22.14285,93.34655
MOH-Walivitiya (Divithura),48,1,24.92619,28.17857,22.87857,10.04286,89.23885
MOH-Walivitiya (Divithura),49,0,25.78631,30.05,22.72857,3.8,84.86689
MOH-Walivitiya (Divithura),50,0,25.42798,30.05,22.42857,8.414286,88.98321
MOH-Walivitiya (Divithura),51,0,25.35595,29.43571,22.77857,11.17143,90.36749
