Province,District,moh_area,week,cases,avg_temperature_2m_mean,avg_temperature_2m_max,avg_precipitation_sum,avg_relative_humidity_2m_mean,temp_range,heat_humidity_index,week_sin,week_cos,moh_area_encoded,cases_log1p
Western Province,Colombo RDHS,MOH-Rathmalana,28,18,0.5195553418820945,-0.4592587385403015,0.26222232018055414,0.22583021170979445,-1.5697221687298795,0.8876443477713848,-0.3460710550550028,-1.3874622234372764,286,2.9444389791664403
Western Province,Colombo RDHS,MOH-Rathmalana,29,28,0.5673074698203966,-0.43210277669233466,0.8259483709996503,0.42620326139182135,-1.6512308674506364,1.190790989948147,-0.5105636126467203,-1.3370783498202137,286,3.367295829986474
Western Province,Colombo RDHS,MOH-Rathmalana,30,19,0.7034703304171684,-0.25828104666155854,0.04014821948748512,0.4140747539709667,-1.4814290023776178,1.3239634634917452,-0.6676783706841037,-1.2675725526433554,286,2.995732273553991
Western Province,Colombo RDHS,MOH-Rathmalana,31,22,0.3446612484199405,-0.45654390281369167,1.4799702636392424,0.585594006751941,-1.2097507726179237,1.1449698104648676,-0.8151242422033466,-1.1799583829429638,286,3.1354942159291497
Western Province,Colombo RDHS,MOH-Rathmalana,32,15,0.47121208700894945,-0.5190117405622566,0.45501202169392196,0.22666737860251077,-1.6036872961016193,0.8368351711782546,-0.9507511343785093,-1.0755134526031995,286,2.772588722239781
Western Province,Colombo RDHS,MOH-Rathmalana,33,21,0.08357190644167144,-0.6520919232392163,2.065658247233264,0.8619951383227965,-1.4984115660634876,1.1913905807992577,-1.0725813017165153,-0.9557608038979166,286,3.091042453358316
Western Province,Colombo RDHS,MOH-Rathmalana,34,13,0.15853077574251004,-0.6493732852216716,0.48429642087362285,0.5560932450548561,-1.5255779627323167,0.9031548152075032,-1.1788381860399306,-0.8224467001047192,286,2.6390573296152584
Western Province,Colombo RDHS,MOH-Rathmalana,35,7,0.3397832093441663,-0.5108634310914937,1.1407571996175188,0.09800746105381598,-1.5391611610667322,0.5367944518704503,-1.2679723227056543,-0.6775151610541299,286,2.0794415416798357
Western Province,Colombo RDHS,MOH-Rathmalana,36,8,0.5062525021214824,-0.4429659218897089,1.4018770519993684,0.19817038417480398,-1.5799155104271099,0.8387551337837912,-1.3386839352885054,-0.5230796149429084,286,2.1972245773362196
Western Province,Colombo RDHS,MOH-Rathmalana,37,9,0.39950689957637164,-0.4592587385403015,1.0529046853833408,0.37058233730737916,-1.2776715186471306,0.9386266698944468,-1.3899418892483404,-0.36139207979192134,286,2.302585092994046
Western Province,Colombo RDHS,MOH-Rathmalana,38,10,0.5979119491949793,-0.2963077582887666,-0.042824472623309656,-0.036791680374802294,-1.189383106652005,0.6407577394196216,-1.4209987281935648,-0.1948103239522921,286,2.3978952727983707
Western Province,Colombo RDHS,MOH-Rathmalana,39,7,0.37689008500203675,-0.22569161106943852,0.2866260431057154,0.43571336622616785,-1.043353027253496,0.9948065241017312,-1.4314015734784467,-0.02576348453360629,286,2.0794415416798357
Western Province,Colombo RDHS,MOH-Rathmalana,40,10,0.4275978476145593,-0.17137208279163654,-0.5016150444255292,0.37977728976254427,-0.8667571858347013,0.9805756204690105,-1.4209987281935648,0.14328335488507954,286,2.3978952727983707
Western Province,Colombo RDHS,MOH-Rathmalana,41,7,-0.23783225270364772,-0.8367729961764319,2.42805533488865,0.9952282362108101,-1.4304908200342792,0.9853381752780582,-1.3899418892483406,0.30986511072470874,286,2.0794415416798357
Western Province,Colombo RDHS,MOH-Rathmalana,42,10,0.17789390844858416,-0.5733312688400574,0.4842962500473917,0.53390068654726,-1.2980534476844547,0.8974118857668898,-1.3386839352885056,0.47155264587569584,286,2.3978952727983707
Western Province,Colombo RDHS,MOH-Rathmalana,43,10,-0.1350854500118954,-0.6901148325754894,1.130996188760902,0.9892431176792967,-1.2301327016552481,1.095718678792767,-1.2679723227056552,0.6259881919869162,286,2.3978952727983707
Western Province,Colombo RDHS,MOH-Rathmalana,44,8,-0.02257760171536084,-0.538023195230394,-0.011099649903223058,0.9047822800585241,-1.0127872652332124,1.1227517234349929,-1.1788381860399315,0.7709197310375056,286,2.1972245773362196
Western Province,Colombo RDHS,MOH-Rathmalana,45,4,-0.14676393256499398,-0.36963493894377103,0.32323171290657293,0.6312786067050801,-0.37434366301578653,0.655933165700701,-1.0725813017165153,0.9042338348307045,286,1.6094379124341003
Western Province,Colombo RDHS,MOH-Rathmalana,46,4,0.05859058412795905,-0.14421231865273623,-0.555303337356623,0.6528589088284495,-0.3675496866700123,0.9100166269493377,-0.9507511343785101,1.0239864835359869,286,1.6094379124341003
Western Province,Colombo RDHS,MOH-Rathmalana,47,12,-0.30036752146628815,-0.2881594488180022,0.7576178784787061,1.053382874356957,-0.367554441027147,0.9822657995955081,-0.815124242203347,1.1284314138757514,286,2.5649493574615367
Western Province,Colombo RDHS,MOH-Rathmalana,48,10,-0.15874046231213274,-0.8856590507100792,2.041255720091722,0.38864459481027647,-1.5629329467412398,0.3538623756959071,-0.6676783706841042,1.2160455835761432,286,2.3978952727983707
Western Province,Colombo RDHS,MOH-Rathmalana,49,13,0.29868250128617113,-0.06273682852696875,-0.5650646898657025,-0.13342961719295712,-0.42528659971625976,0.20795868549560848,-0.5105636126467208,1.2855513807530015,286,2.6390573296152584
Western Province,Colombo RDHS,MOH-Rathmalana,50,13,0.1425604135952465,-0.024713919190694194,0.12312108242451136,-0.0191528654959163,-0.18417413197684934,0.1848744283108492,-0.3460710550550033,1.335935254370064,286,2.6390573296152584
Western Province,Colombo RDHS,MOH-Rathmalana,51,3,-0.007938517034806143,-0.5271600500330197,0.10359803575388964,0.7149494808731894,-1.0059980432445712,0.9107932843188148,-0.17659936980362256,1.3664624940953911,286,1.3862943611198906
Western Province,Colombo RDHS,MOH-Rathmalana,52,12,0.23422482812197887,0.10293659203304435,-0.6431567057219575,-0.4477253927716222,0.25391135186154357,-0.2445221734042147,-0.004619835680540523,1.3766879440324302,286,2.5649493574615367
Western Province,Colombo RDHS,MOH-Rathmalana,53,1,-0.20811694745794654,0.002445844948206121,0.9784722798802763,0.8109348995494255,-0.08399031843019737,0.8008260589841283,0.16735969844253898,1.3664624940953911,286,0.6931471805599453
Western Province,Colombo RDHS,MOH-Rathmalana,54,5,-0.2847001739662986,-0.3316120296074965,-0.39179803502295624,0.04260728246844941,-0.18416937761971464,-0.19095499084963632,0.3368313836939197,1.3359352543700642,286,1.791759469228055
Western Province,Colombo RDHS,MOH-Rathmalana,55,11,-0.12429117413444452,0.05676537322600675,0.8430309941298864,0.2204323595060069,0.18938521682665488,0.19059539946280965,0.5013239412856374,1.2855513807530017,286,2.4849066497880004
Western Province,Colombo RDHS,MOH-Rathmalana,56,5,-0.4289897880538699,-0.6412287780418421,1.255455056100863,0.7040343795290114,-0.8056351705084052,0.4274060582169311,0.6584386993230208,1.2160455835761435,286,1.791759469228055
Western Province,Colombo RDHS,MOH-Rathmalana,57,11,-0.47408432851198984,-0.4674070480110659,-0.2185315510064413,0.5699835514588901,-0.292839718652166,0.2214075103226842,0.8058845708422637,1.1284314138757519,286,2.4849066497880004
Western Province,Colombo RDHS,MOH-Rathmalana,58,9,-0.1792858488878965,-0.17680555653579108,-0.26977942039714947,0.5121801624402026,0.060337701114015554,0.4783092158483968,0.941511463017427,1.0239864835359873,286,2.302585092994046
Western Province,Colombo RDHS,MOH-Rathmalana,59,16,0.4701788567362808,0.8117900862073352,-1.0262955143820764,-1.5799207275064702,1.2591155721795662,-1.419451678918842,1.0633416303554322,0.9042338348307052,286,2.833213344056216
Western Province,Colombo RDHS,MOH-Rathmalana,60,6,0.7584650051706188,0.6434018299207109,-1.040937884798158,-1.0789408998613492,0.569733787618802,-0.5196228563039459,1.1695985146788472,0.7709197310375082,286,1.9459101490553132
Western Province,Colombo RDHS,MOH-Rathmalana,61,8,0.7599453062343469,0.8579613050143715,-0.9384421460167418,-1.0893575884120206,0.9127273744020226,-0.531495857910105,1.2587326513445722,0.6259881919869168,286,2.1972245773362196
Western Province,Colombo RDHS,MOH-Rathmalana,62,17,-0.008385587825865544,0.20885701057110362,0.9870135914453941,0.5626933966435396,0.06033770111401724,0.7269667831473108,1.3294442639274227,0.4715526458756965,286,2.8903717578961645
Western Province,Colombo RDHS,MOH-Rathmalana,63,15,0.4660360007391368,0.3120625933825517,-0.7920196376395423,-0.42957567007097824,0.3252267088850701,0.012340594818775101,1.3807022178872577,0.3098651107247094,286,2.772588722239781
Western Province,Colombo RDHS,MOH-Rathmalana,64,9,0.48215041903018574,0.49131399486654886,-0.5943492598716349,-0.2575191310752763,0.3965420659085983,0.24361900896864067,1.411759056832482,0.14328335488508018,286,2.302585092994046
Western Province,Colombo RDHS,MOH-Rathmalana,65,17,0.40113622423711887,0.26317273655797074,-0.5919088363312494,0.309582997729762,0.09429807412862062,0.8646394890912737,1.4221619021173642,-0.025763484533605604,286,2.8903717578961645
Western Province,Colombo RDHS,MOH-Rathmalana,66,6,0.960714863592332,0.7330294318081763,-0.8091022607697785,-1.0405492313965037,0.3523931055539009,-0.27741316086218626,1.4117590568324823,-0.19481032395229142,286,1.9459101490553132
Western Province,Colombo RDHS,MOH-Rathmalana,67,9,0.24915699254333817,0.11108490150380873,0.50625989108463,0.5464248698626817,-0.24529614730314547,0.9912582525544096,1.3807022178872577,-0.3613920797919219,286,2.302585092994046
Western Province,Colombo RDHS,MOH-Rathmalana,68,10,0.21263627636707708,-0.42938413867479136,0.6624437519709091,0.7644464527789009,-1.2301279472981133,1.217970262363158,1.3294442639274229,-0.5230796149429078,286,2.3978952727983707
Western Province,Colombo RDHS,MOH-Rathmalana,69,17,0.7838933982753906,0.20070870110033923,-0.7066065219883619,0.18234751340151123,-0.49660195673978796,1.1156397609819122,1.2587326513445727,-0.6775151610541281,286,2.8903717578961645
Western Province,Colombo RDHS,MOH-Rathmalana,70,22,0.5801682062431848,0.1572523180199115,-0.1135953886846394,0.32249036191150315,-0.506790544079882,1.0743038192517107,1.1695985146788492,-0.8224467001047175,286,3.1354942159291497
Western Province,Colombo RDHS,MOH-Rathmalana,71,10,0.7113040041671632,0.22243499149508636,-0.26977942039714947,0.21339210525564684,-0.6052722977722377,1.0775153765746242,1.0633416303554328,-0.9557608038979166,286,2.3978952727983707
Western Province,Colombo RDHS,MOH-Rathmalana,72,9,0.8467267142320711,0.25774306510475103,0.01330407302193832,-0.04810939929591034,-0.49320259138833183,0.8870807391906746,0.9415114630174276,-1.0755134526031986,286,2.302585092994046
Western Province,Colombo RDHS,MOH-Rathmalana,73,12,0.6598560910227765,-0.12520086398459895,0.7649394907523254,0.24914732275984408,-1.0535368602364552,1.0676505573130206,0.8058845708422657,-1.1799583829429625,286,2.5649493574615367
Western Province,Colombo RDHS,MOH-Rathmalana,74,15,0.739986079140194,-0.21754330159867413,0.9260047111980692,0.4005620750873618,-1.4203022326941852,1.3465616798620466,0.6584386993230216,-1.267572552643355,286,2.772588722239781
Western Province,Colombo RDHS,MOH-Rathmalana,75,7,0.8956610960400593,-0.16050893759426366,0.19389199848584113,0.08025480258421164,-1.6036872961016193,1.103616864064541,0.5013239412856382,-1.3370783498202135,286,2.0794415416798357
Western Province,Colombo RDHS,MOH-Rathmalana,76,4,0.7096796469596497,-0.2474179014641843,0.24025902079577832,0.0557437221680979,-1.423696843688505,0.8754908290556768,0.33683138369392174,-1.3874622234372758,286,1.6094379124341003
Western Province,Colombo RDHS,MOH-Rathmalana,77,6,0.13132403437997175,-0.7335674133649838,2.42805533488865,0.5868185195203925,-1.7361294228085782,0.9105336427982611,0.1673596984425386,-1.417989463162603,286,1.9459101490553132
Western Province,Colombo RDHS,MOH-Rathmalana,78,6,0.5671634136766112,-0.38321672215868724,-0.3795962589734912,0.3133689912893626,-1.5391659154238653,1.0487702605326723,-0.004619835680540917,-1.4282149130996422,286,1.9459101490553132
Western Province,Colombo RDHS,MOH-Rathmalana,79,9,0.4103011754538225,-0.4755553574818289,0.32323171290657293,0.45130299647213545,-1.467845804043204,1.0506667883690617,-0.17659936980362298,-1.417989463162603,286,2.302585092994046
Western Province,Colombo RDHS,MOH-Rathmalana,80,8,0.8048908230954458,-0.2474179014641843,-0.33566948937770824,-0.07558318974363054,-1.4576572167031083,0.8081200171268078,-0.3460710550550037,-1.387462223437276,286,2.1972245773362196
