Province,District,moh_area,week,cases,avg_temperature_2m_mean,avg_temperature_2m_max,avg_temperature_2m_min,avg_precipitation_sum,avg_relative_humidity_2m_mean
Central Province,Nuwara Eliya RDHS,MOH-Nawathispane,101,0,18.83418,22.04757,16.11186,84.95714,88.39253
Central Province,Nuwara Eliya RDHS,MOH-Nawathispane,102,1,20.00739,25.47614,15.29043,3,85.86707
Central Province,Nuwara Eliya RDHS,MOH-Nawathispane,103,0,19.95204,24.46185,16.369,5.7,87.59394
Central Province,Nuwara Eliya RDHS,MOH-Nawathispane,104,1,20.34846,24.79043,16.55471,2.057143,86.74022
Central Province,Nuwara Eliya RDHS,MOH-Nawathispane,105,1,20.07823,25.20471,14.88329,1.085714,82.12372
Central Province,Nuwara Eliya RDHS,MOH-Nawathispane,106,1,20.50025,24.819,17.869,8.1,88.79017
Western Province,Gampaha RDHS,MOH-Negombo,1,0,26.02619,30.15714,23.41429,8.242857,86.70811
Western Province,Gampaha RDHS,MOH-Negombo,2,11,26.07411,30.12857,23.37143,4.742858,81.25964
Western Province,Gampaha RDHS,MOH-Negombo,3,10,25.72768,30.33571,22.27143,2.185714,81.24176
Western Province,Gampaha RDHS,MOH-Negombo,4,1,26.9369,32.53571,22.30714,0.114286,69.9249
Western Province,Gampaha RDHS,MOH-Negombo,5,11,26.55327,30.67143,23.49286,5.671429,83.02006
Western Province,Gampaha RDHS,MOH-Negombo,6,16,27.09851,32.99286,22.76429,0.528571,71.84309
Western Province,Gampaha RDHS,MOH-Negombo,7,4,28.53601,34.48571,24.47143,0.914286,68.381
Western Province,Gampaha RDHS,MOH-Negombo,8,4,27.93244,32.57143,24.23571,0.4,78.02507
Western Province,Gampaha RDHS,MOH-Negombo,9,3,29.09196,35.25,24.67857,0.585714,66.22576
Western Province,Gampaha RDHS,MOH-Negombo,10,4,27.91369,32.22857,24,0.228571,75.24672
Western Province,Gampaha RDHS,MOH-Negombo,11,4,28.3994,32.67143,24.41429,0.128571,74.09529
Western Province,Gampaha RDHS,MOH-Negombo,12,2,27.91458,32.29286,24.54286,6.2,77.95262
Western Province,Gampaha RDHS,MOH-Negombo,13,1,28.0875,31.97143,24.62857,4.014286,80.82708
Western Province,Gampaha RDHS,MOH-Negombo,14,0,28.37827,31.89286,25.24286,2.757143,80.29025
Western Province,Gampaha RDHS,MOH-Negombo,15,1,27.96458,32.41429,24.81429,10.44286,82.42648
Western Province,Gampaha RDHS,MOH-Negombo,16,0,27.9506,31.5,25.02857,5.3,84.7772
Western Province,Gampaha RDHS,MOH-Negombo,17,0,28.34851,31.60714,25.46428,3.128571,84.07469
Western Province,Gampaha RDHS,MOH-Negombo,18,1,28.5872,31.64286,26.03572,3.685715,84.65858
Western Province,Gampaha RDHS,MOH-Negombo,19,3,28.13095,31.35714,25.47143,8.128572,85.59709
Western Province,Gampaha RDHS,MOH-Negombo,20,1,26.98601,29.82143,24.92143,24.74286,88.70049
Western Province,Gampaha RDHS,MOH-Negombo,21,3,27.19792,29.05,25.91429,34.24286,86.936
Western Province,Gampaha RDHS,MOH-Negombo,22,2,27.19613,29.34286,25.45,23.57143,88.68119
Western Province,Gampaha RDHS,MOH-Negombo,23,1,27.15774,29.39286,24.98571,5.828571,84.90913
Western Province,Gampaha RDHS,MOH-Negombo,24,5,27.54137,29.55,25.57857,6.9,83.66454
Western Province,Gampaha RDHS,MOH-Negombo,25,5,26.94851,29.44286,25.11429,13.81429,84.98933
Western Province,Gampaha RDHS,MOH-Negombo,26,4,26.9125,28.78572,25.02857,11.17143,85.39373
Western Province,Gampaha RDHS,MOH-Negombo,27,8,26.84464,28.84286,25.09286,11.24286,86.15769
Western Province,Gampaha RDHS,MOH-Negombo,28,4,27.16697,29.06429,25.36429,7.657144,83.40913
Western Province,Gampaha RDHS,MOH-Negombo,29,3,27.31399,28.87857,25.82857,6.128572,84.62612
Western Province,Gampaha RDHS,MOH-Negombo,30,8,27.66429,29.36429,26.15714,2.685714,84.13358
Western Province,Gampaha RDHS,MOH-Negombo,31,4,26.95863,28.95714,25.06429,10.98571,85.29644
Western Province,Gampaha RDHS,MOH-Negombo,32,5,27.10536,28.82143,25.42143,5.557143,83.33057
Western Province,Gampaha RDHS,MOH-Negombo,33,2,26.32083,28.50714,24.55,14.02857,87.86472
Western Province,Gampaha RDHS,MOH-Negombo,34,3,26.5122,28.67143,24.78572,7.1,85.01949
Western Province,Gampaha RDHS,MOH-Negombo,35,2,26.8375,28.8,25.23571,9.971429,82.56171
Western Province,Gampaha RDHS,MOH-Negombo,36,2,27.18452,29.12143,25.43571,14.35714,82.96187
Western Province,Gampaha RDHS,MOH-Negombo,37,2,27.0503,29.05714,24.99286,6.885715,83.90249
Western Province,Gampaha RDHS,MOH-Negombo,38,2,27.3997,29.55,25.13571,5.957143,81.11135
Western Province,Gampaha RDHS,MOH-Negombo,39,5,27.1494,29.92857,25.12143,5.185715,83.7532
Western Province,Gampaha RDHS,MOH-Negombo,40,8,27.16131,29.95714,24.87143,2.1,83.34481
Western Province,Gampaha RDHS,MOH-Negombo,41,4,25.53125,27.63571,23.96428,30.78572,89.61652
Western Province,Gampaha RDHS,MOH-Negombo,42,10,26.52976,28.61429,24.9,7.871428,85.19884
Western Province,Gampaha RDHS,MOH-Negombo,43,5,25.85119,28.48571,23.90714,16.51429,88.65296
Western Province,Gampaha RDHS,MOH-Negombo,44,10,26.18899,29.15,23.95,7.885715,87.79504
Western Province,Gampaha RDHS,MOH-Negombo,45,5,25.84941,29.5,23.08571,9.585715,86.165
Western Province,Gampaha RDHS,MOH-Negombo,46,7,26.04464,29.72857,23.45714,6.542857,87.81433
Western Province,Gampaha RDHS,MOH-Negombo,47,17,25.26607,29.57143,22.97143,12.84286,90.72206
Western Province,Gampaha RDHS,MOH-Negombo,48,19,25.59196,27.5,23.99286,24.38572,86.24315
Western Province,Gampaha RDHS,MOH-Negombo,49,14,26.54167,30.28572,23.49286,2.128572,80.50328
Western Province,Gampaha RDHS,MOH-Negombo,50,9,25.9125,29.57143,23.11429,5.928572,84.94152
Western Province,Gampaha RDHS,MOH-Negombo,51,22,25.99673,28.73571,23.71428,4.271428,87.81406
Western Province,Gampaha RDHS,MOH-Negombo,52,8,25.87351,29.90714,22.17857,1.942857,82.40415
Western Province,Gampaha RDHS,MOH-Negombo,53,4,25.79167,30.05,23.425,7.25,86.92307
Western Province,Gampaha RDHS,MOH-Negombo,54,12,25.70506,29.66429,22.72143,0.885714,77.63778
Western Province,Gampaha RDHS,MOH-Negombo,55,19,25.81429,30.10714,22.74286,8.400001,82.33401
Western Province,Gampaha RDHS,MOH-Negombo,56,14,25.31339,28.44286,23.03572,11.54286,85.98461
Western Province,Gampaha RDHS,MOH-Negombo,57,5,25.48155,29.81429,22.65714,6.542858,81.50313
Western Province,Gampaha RDHS,MOH-Negombo,58,13,25.97589,31.02857,22.25714,6.1,80.23328
Western Province,Gampaha RDHS,MOH-Negombo,59,3,27.00625,32.11428,22.31429,0.042857,69.32996
Western Province,Gampaha RDHS,MOH-Negombo,60,5,27.25744,32.55,22.65,0.3,71.04868
Western Province,Gampaha RDHS,MOH-Negombo,61,4,27.71726,32.63572,23.15,0.185714,70.76979
Western Province,Gampaha RDHS,MOH-Negombo,62,2,26.36994,31.87857,23.55,9.757143,84.35621
Western Province,Gampaha RDHS,MOH-Negombo,63,0,26.92053,31.20714,22.94286,3.514286,79.13158
Western Province,Gampaha RDHS,MOH-Negombo,64,0,26.67173,30.82857,23.28572,3.871429,83.96181
Western Province,Gampaha RDHS,MOH-Negombo,65,2,26.60149,31.37857,23.32857,5.257143,86.36858
Western Province,Gampaha RDHS,MOH-Negombo,66,0,27.54018,31.47857,23.75714,1.314286,77.90975
Western Province,Gampaha RDHS,MOH-Negombo,67,2,26.46637,30.63571,23.79286,10.17143,86.6454
Western Province,Gampaha RDHS,MOH-Negombo,68,2,26.6631,29.47857,24.42143,6.914286,87.01203
Western Province,Gampaha RDHS,MOH-Negombo,69,5,27.77619,30.9,24.97143,1.428571,82.10955
Western Province,Gampaha RDHS,MOH-Negombo,70,3,27.41756,30.85,24.7,3.414286,83.63793
Western Province,Gampaha RDHS,MOH-Negombo,71,7,27.95506,31.37143,25.26429,3.185714,81.01225
Western Province,Gampaha RDHS,MOH-Negombo,72,13,28.2994,31.75714,25.04286,4.142857,78.86147
Western Province,Gampaha RDHS,MOH-Negombo,73,13,27.65059,30.32143,24.9,11.31429,82.90673
Western Province,Gampaha RDHS,MOH-Negombo,74,16,27.70625,29.9,25.49286,12.5,84.34602
Western Province,Gampaha RDHS,MOH-Negombo,75,13,27.97411,29.75714,26.01429,10.32857,82.91064
Western Province,Gampaha RDHS,MOH-Negombo,76,33,27.72143,29.70714,25.84286,5.5,81.62164
Western Province,Gampaha RDHS,MOH-Negombo,77,15,26.32946,28.45714,24.75,25.87143,86.87402
Western Province,Gampaha RDHS,MOH-Negombo,78,17,27.45149,29.43571,25.52857,3.842857,83.47147
Western Province,Gampaha RDHS,MOH-Negombo,79,16,27.15952,29.12857,25.02143,7.228572,84.00262
Western Province,Gampaha RDHS,MOH-Negombo,80,19,27.98542,29.76429,26.16429,2.128571,80.35083
Western Province,Gampaha RDHS,MOH-Negombo,81,8,27.88512,29.65714,25.95,4.857143,80.73003
Western Province,Gampaha RDHS,MOH-Negombo,82,10,26.75893,28.56429,25.57143,7.657143,83.86184
Western Province,Gampaha RDHS,MOH-Negombo,83,22,26.52649,28.84286,24.82857,4,84.95364
Western Province,Gampaha RDHS,MOH-Negombo,84,10,26.66607,28.76429,25.05714,3.285714,85.56838
Western Province,Gampaha RDHS,MOH-Negombo,85,10,26.67708,28.80714,24.80714,4.057143,82.8088
Western Province,Gampaha RDHS,MOH-Negombo,86,13,27.02381,29.27857,24.87143,4.142857,81.04781
Western Province,Gampaha RDHS,MOH-Negombo,87,4,27.42768,30.28572,25.18571,1.185714,80.44165
Western Province,Gampaha RDHS,MOH-Negombo,88,0,27.13304,29.34286,25.1,6.771428,81.79095
Western Province,Gampaha RDHS,MOH-Negombo,89,0,27.33393,29.87857,25.20714,3.514286,80.64184
Western Province,Gampaha RDHS,MOH-Negombo,90,2,27.74673,30.42857,25.51429,3.328571,78.18874
Western Province,Gampaha RDHS,MOH-Negombo,91,2,26.37292,28.82143,23.65,10.22857,84.97527
Western Province,Gampaha RDHS,MOH-Negombo,92,3,26.85774,28.85714,24.90714,11.38571,83.32392
Western Province,Gampaha RDHS,MOH-Negombo,93,1,27.17679,29.77857,24.78572,1.928571,82.26122
Western Province,Gampaha RDHS,MOH-Negombo,94,2,27.18065,30.76429,24.25714,2.285714,79.3764
Western Province,Gampaha RDHS,MOH-Negombo,95,0,25.5006,28.73571,23.41429,29.87143,90.57919
Western Province,Gampaha RDHS,MOH-Negombo,96,2,26.65446,28.85,24.67857,7.928571,84.42263
Western Province,Gampaha RDHS,MOH-Negombo,97,3,27.46696,30.22143,24.84286,0.857143,79.83662
Western Province,Gampaha RDHS,MOH-Negombo,98,5,26.2247,29.75714,23.42857,8.67143,84.36129
Western Province,Gampaha RDHS,MOH-Negombo,99,3,25.70119,30.3,23.24286,10,86.68315
Western Province,Gampaha RDHS,MOH-Negombo,100,0,25.4494,29.5,23.1,9.157143,88.71812
Western Province,Gampaha RDHS,MOH-Negombo,101,3,24.68303,27.12857,22.30714,81.61428,87.11472
Western Province,Gampaha RDHS,MOH-Negombo,102,7,25.70952,30.35,22.83571,9.471429,85.10616
Western Province,Gampaha RDHS,MOH-Negombo,103,10,25.24315,29.34286,22.9,5.928571,86.34515
Western Province,Gampaha RDHS,MOH-Negombo,104,7,25.74077,29.43571,22.92143,2.557143,80.57461
Western Province,Gampaha RDHS,MOH-Negombo,105,10,26.06845,30.05,22.86429,0.728571,78.25482
Western Province,Gampaha RDHS,MOH-Negombo,106,8,25.60625,29,23.05,7.8,86.58759
Southern Province,Galle RDHS,MOH-Neluwa,1,1,24.82113,28.47143,22.53572,15.92857,88.91621
Southern Province,Galle RDHS,MOH-Neluwa,2,2,24.9122,28.24286,22.32143,13.11429,87.48669
Southern Province,Galle RDHS,MOH-Neluwa,3,0,24.86012,29.11429,21.45714,4.857142,83.56726
Southern Province,Galle RDHS,MOH-Neluwa,4,0,25.29941,30.00714,21.22857,0.571429,82.31268
Southern Province,Galle RDHS,MOH-Neluwa,5,0,25.29643,29.48571,22.35,7.828571,86.65327
Southern Province,Galle RDHS,MOH-Neluwa,6,4,25.4122,30.62857,21.00714,1.342857,81.20385
Southern Province,Galle RDHS,MOH-Neluwa,7,0,26.04702,31.53572,22.25,2.942857,81.59328
Southern Province,Galle RDHS,MOH-Neluwa,8,1,26.30714,32.03571,22.00714,1.314286,81.52608
Southern Province,Galle RDHS,MOH-Neluwa,9,1,26.6369,32.2,22.47857,1.042857,78.15017
Southern Province,Galle RDHS,MOH-Neluwa,10,0,26.34018,31.66429,22.53572,1.4,79.99066
Southern Province,Galle RDHS,MOH-Neluwa,11,1,26.74018,32.64286,22.28572,0.785714,76.43325
Southern Province,Galle RDHS,MOH-Neluwa,12,0,26.25387,31.47143,22.54286,10.05714,81.03673
Southern Province,Galle RDHS,MOH-Neluwa,13,2,26.33095,30.75,22.9,6.828571,84.0365
Southern Province,Galle RDHS,MOH-Neluwa,14,0,26.44077,31,23.40714,6.057143,84.97697
Southern Province,Galle RDHS,MOH-Neluwa,15,0,26.58303,31.52857,22.97143,13.72857,84.18303
Southern Province,Galle RDHS,MOH-Neluwa,16,0,26.73244,30.75714,23.67143,5.514286,85.49162
Southern Province,Galle RDHS,MOH-Neluwa,17,1,27.2003,31.45,24.3,7.014286,84.36062
Southern Province,Galle RDHS,MOH-Neluwa,18,0,26.97292,30.75,24.50714,9.628572,88.0445
Southern Province,Galle RDHS,MOH-Neluwa,19,1,26.61191,29.95714,24.35,8.057142,88.41915
Southern Province,Galle RDHS,MOH-Neluwa,20,0,25.84524,29.12143,23.99286,20.42857,89.5067
Southern Province,Galle RDHS,MOH-Neluwa,21,1,25.00625,27.36429,23.45,44.07143,93.23759
Southern Province,Galle RDHS,MOH-Neluwa,22,0,25.24673,27.30714,23.65,33.05714,92.74391
Southern Province,Galle RDHS,MOH-Neluwa,23,1,25.46428,28.02857,23.57143,9.471429,89.61696
Southern Province,Galle RDHS,MOH-Neluwa,24,0,25.66339,28.5,23.55,5.728571,88.96013
Southern Province,Galle RDHS,MOH-Neluwa,25,2,25.02738,27.89286,23.2,15.97143,91.0472
Southern Province,Galle RDHS,MOH-Neluwa,26,1,25.21875,28.11429,23.17857,10.88571,89.61256
Southern Province,Galle RDHS,MOH-Neluwa,27,0,25.2872,28.12857,23.38571,10.62857,90.27207
Southern Province,Galle RDHS,MOH-Neluwa,28,0,25.41845,28.5,23.42857,6.842857,87.70024
Southern Province,Galle RDHS,MOH-Neluwa,29,0,25.5247,28.42857,23.56429,10.07143,88.80877
Southern Province,Galle RDHS,MOH-Neluwa,30,1,25.97262,29.10714,23.80714,8.257143,88.20013
Southern Province,Galle RDHS,MOH-Neluwa,31,0,25.13423,28.10714,23.25,17.27143,90.0799
Southern Province,Galle RDHS,MOH-Neluwa,32,2,25.41072,27.99286,23.56429,7.628572,87.57264
Southern Province,Galle RDHS,MOH-Neluwa,33,1,24.84643,27.39286,23.5,20.48572,91.58707
Southern Province,Galle RDHS,MOH-Neluwa,34,2,24.97113,27.67143,23.11429,12.91429,88.98765
Southern Province,Galle RDHS,MOH-Neluwa,35,1,25.00655,28.17857,22.77143,10.01429,87.32747
Southern Province,Galle RDHS,MOH-Neluwa,36,1,24.91012,27.66429,23.15714,13.98571,90.74084
Southern Province,Galle RDHS,MOH-Neluwa,37,0,25.12827,28.08571,22.91429,9.457143,89.41605
Southern Province,Galle RDHS,MOH-Neluwa,38,0,24.82976,27.83571,22.93571,10.02857,89.87282
Southern Province,Galle RDHS,MOH-Neluwa,39,0,25.16131,28.31429,22.93571,9.7,88.99036
Southern Province,Galle RDHS,MOH-Neluwa,40,1,25.90982,29.05,23.52143,3.671428,84.77654
Southern Province,Galle RDHS,MOH-Neluwa,41,0,24.27857,26.81429,22.76429,23.42857,90.99245
Southern Province,Galle RDHS,MOH-Neluwa,42,1,24.81488,27.35,22.8,9.685715,89.09156
Southern Province,Galle RDHS,MOH-Neluwa,43,2,24.79048,27.24286,22.97857,10.97143,89.36778
Southern Province,Galle RDHS,MOH-Neluwa,44,0,24.91101,27.77857,22.70714,10,89.1791
Southern Province,Galle RDHS,MOH-Neluwa,45,0,24.7,27.97143,22.20714,6.185715,87.84209
Southern Province,Galle RDHS,MOH-Neluwa,46,0,25.03304,29.96428,22.25,8.842857,88.74562
Southern Province,Galle RDHS,MOH-Neluwa,47,0,24.13512,28.47143,22.04286,21.74286,93.02686
Southern Province,Galle RDHS,MOH-Neluwa,48,0,24.24018,27.00714,22.51429,11.2,89.61553
Southern Province,Galle RDHS,MOH-Neluwa,49,0,25.45744,30.04286,22.82143,3.885714,81.5883
Southern Province,Galle RDHS,MOH-Neluwa,50,0,25.12441,29.67857,22.54286,8.614285,85.87963
Southern Province,Galle RDHS,MOH-Neluwa,51,0,24.89524,29.17143,22.6,5.657143,89.79408
Southern Province,Galle RDHS,MOH-Neluwa,52,2,24.85774,29.93571,21.15,6.485714,82.8681
Southern Province,Galle RDHS,MOH-Neluwa,53,0,24.20104,29.175,22.225,13.6,92.49373
Southern Province,Galle RDHS,MOH-Neluwa,54,0,24.05238,27.63571,21.91429,10.2,89.80317
Southern Province,Galle RDHS,MOH-Neluwa,55,1,24.46756,29.23571,22.00714,17.17143,90.16499
Southern Province,Galle RDHS,MOH-Neluwa,56,0,24.19464,27.94286,22.12143,17.25714,90.90428
Southern Province,Galle RDHS,MOH-Neluwa,57,2,23.92203,27.80714,21.76429,5.314286,91.70875
Southern Province,Galle RDHS,MOH-Neluwa,58,0,24.86964,30.01429,21.57857,5.228571,86.56859
Southern Province,Galle RDHS,MOH-Neluwa,59,0,25.36429,31.52143,20.59286,0.328571,76.69049
Southern Province,Galle RDHS,MOH-Neluwa,60,1,25.52589,31.55,21.79286,1.528571,79.98765
Southern Province,Galle RDHS,MOH-Neluwa,61,0,25.60625,31.72143,21.20714,1.1,79.65263
Southern Province,Galle RDHS,MOH-Neluwa,62,0,24.52678,29.67857,22.02143,19.7,91.08546
Southern Province,Galle RDHS,MOH-Neluwa,63,1,25.42857,31.02143,21.77143,3.157143,81.74562
Southern Province,Galle RDHS,MOH-Neluwa,64,1,25.63631,31,22.12857,2.871429,83.03819
Southern Province,Galle RDHS,MOH-Neluwa,65,1,25.68274,31.85,22.22143,8.542857,85.39376
Southern Province,Galle RDHS,MOH-Neluwa,66,0,25.61191,30.45,23.17857,5.2,84.86777
Southern Province,Galle RDHS,MOH-Neluwa,67,1,24.93065,29.65,22.75714,15.25714,90.37837
Southern Province,Galle RDHS,MOH-Neluwa,68,1,24.97649,28.55,23.06429,12.62857,91.35137
Southern Province,Galle RDHS,MOH-Neluwa,69,0,26.20863,30.49286,23.44286,3.471428,85.05506
Southern Province,Galle RDHS,MOH-Neluwa,70,0,25.68631,30.43571,23.2,5.628571,87.19897
Southern Province,Galle RDHS,MOH-Neluwa,71,0,25.72589,29.80714,23.6,10.47143,89.02912
Southern Province,Galle RDHS,MOH-Neluwa,72,1,26.02887,29.75714,23.76429,6.442857,86.22498
Southern Province,Galle RDHS,MOH-Neluwa,73,0,25.21696,28.78572,23.48571,15.6,90.97859
Southern Province,Galle RDHS,MOH-Neluwa,74,1,25.14286,28.14286,23.46428,10.68571,93.58231
Southern Province,Galle RDHS,MOH-Neluwa,75,2,25.3878,28.67857,23.47857,12.38571,91.80827
Southern Province,Galle RDHS,MOH-Neluwa,76,0,25.46488,29.04286,23.2,10.8,88.16825
Southern Province,Galle RDHS,MOH-Neluwa,77,1,24.13155,27.19286,22.54286,25.2,94.1855
Southern Province,Galle RDHS,MOH-Neluwa,78,1,24.79881,28.17857,23.09286,7.157143,91.96288
Southern Province,Galle RDHS,MOH-Neluwa,79,0,25.17887,28.55714,23.04286,7.357143,89.58289
Southern Province,Galle RDHS,MOH-Neluwa,80,0,25.4756,28.92857,23.06429,5.828571,88.55501
Southern Province,Galle RDHS,MOH-Neluwa,81,1,24.89494,28.07143,22.72143,12.5,90.372
Southern Province,Galle RDHS,MOH-Neluwa,82,0,23.77678,26.25714,22.51429,22.98571,95.58672
Southern Province,Galle RDHS,MOH-Neluwa,83,1,24.90446,28.78572,22.64286,7.042857,87.20824
Southern Province,Galle RDHS,MOH-Neluwa,84,0,24.88839,27.73571,23.32857,6.471429,89.44291
Southern Province,Galle RDHS,MOH-Neluwa,85,0,24.82619,28.15714,22.75,5.314285,87.22852
Southern Province,Galle RDHS,MOH-Neluwa,86,1,24.44226,28.25714,22.17857,10.11429,89.21498
Southern Province,Galle RDHS,MOH-Neluwa,87,1,25.46875,29.5,23.12857,1.857143,84.96761
Southern Province,Galle RDHS,MOH-Neluwa,88,2,24.49881,27.95714,22.34286,15.18571,91.05836
Southern Province,Galle RDHS,MOH-Neluwa,89,2,25.19435,28.95714,22.80714,4.9,87.03911
Southern Province,Galle RDHS,MOH-Neluwa,90,2,25.1375,28.78572,23.10714,4.985714,87.97993
Southern Province,Galle RDHS,MOH-Neluwa,91,4,24.2994,28.27143,22.39286,9.971429,91.75172
Southern Province,Galle RDHS,MOH-Neluwa,92,1,24.23512,28.00714,22.2,16.55714,92.12989
Southern Province,Galle RDHS,MOH-Neluwa,93,2,25.50357,29.57857,22.81429,3.5,84.3111
Southern Province,Galle RDHS,MOH-Neluwa,94,0,25.36964,29.99286,22.95714,9.485715,84.61205
Southern Province,Galle RDHS,MOH-Neluwa,95,1,24.3128,28.52857,22.4,17.11428,91.6428
Southern Province,Galle RDHS,MOH-Neluwa,96,0,24.93958,28.87857,22.62143,4.957143,87.57637
Southern Province,Galle RDHS,MOH-Neluwa,97,0,26.04375,30.45714,23.16429,1.185714,80.74109
Southern Province,Galle RDHS,MOH-Neluwa,98,0,24.725,29.13571,22.2,4.357142,86.75309
Southern Province,Galle RDHS,MOH-Neluwa,99,0,24.42292,29.27143,22.25,15.14286,90.64638
Southern Province,Galle RDHS,MOH-Neluwa,100,2,24.31607,28.95714,21.97143,15.48571,89.88752
Southern Province,Galle RDHS,MOH-Neluwa,101,2,23.72946,26.69286,21.71428,34.9,89.23045
Southern Province,Galle RDHS,MOH-Neluwa,102,1,24.56518,29.89286,21.65714,8.085714,86.66135
Southern Province,Galle RDHS,MOH-Neluwa,103,1,24.37381,29.39286,21.71428,8.7,87.78403
Southern Province,Galle RDHS,MOH-Neluwa,104,1,24.52738,29.25714,21.98571,12.62857,88.32296
Southern Province,Galle RDHS,MOH-Neluwa,105,1,24.93333,29.52143,21.57857,1.528571,83.17175
Southern Province,Galle RDHS,MOH-Neluwa,106,1,24.72917,29.9,21.8,3.5,86.59263
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,1,0,25.84286,30.21428,23.25,7.171429,84.83226
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,2,3,25.53304,29.4,22.87143,6.285714,82.45928
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,3,5,25.45952,29.95714,22.02143,2.528571,81.50526
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,4,0,25.95595,30.97857,21.86429,0.128571,74.36144
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,5,0,26.31756,31.25,23.10714,8.714285,81.96796
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,6,3,26.66488,32.05714,22.27143,0.057143,71.94446
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,7,0,27.51786,32.63572,23.75,0.685714,73.13074
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,8,1,28.66697,35.19286,23.77143,0.028571,68.91125
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,9,1,28.69494,34.87143,23.95,0.042857,65.58628
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,10,5,28.90178,36.59286,23.55,0,64.45492
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,11,1,29.41607,37.52143,23.79286,0.228571,63.1552
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,12,0,28.75714,35.92857,24.39286,4.785714,69.21959
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,13,0,28.54226,35.25,24.34286,4.471428,75.6245
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,14,2,28.6878,34.98571,24.86429,3.214286,79.40003
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,15,1,28.44524,34.91428,24.77857,10,76.51935
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,16,0,28.07411,33.30714,24.48571,2.7,82.08455
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,17,3,29.11429,35.79286,25.23571,1.585714,79.06268
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,18,1,28.86161,34.00714,25.53572,5.228572,82.21009
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,19,0,28.13958,33.87143,25.22857,11.37143,84.40961
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,20,4,26.75119,31.17857,24.7,24.71428,89.61577
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,21,0,26.17768,29.04286,24.42143,21.07143,90.67345
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,22,3,27.01816,30.09286,24.38571,7.128572,87.5333
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,23,2,26.97738,30.23571,24.43571,2.885714,84.42023
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,24,1,27.27262,30.58571,24.99286,1.971429,82.98275
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,25,8,26.60357,30.11429,24.45,5.414285,85.29271
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,26,0,26.70744,29.96428,24.45714,4.657143,84.68665
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,27,0,26.67917,29.87143,24.5,3.328572,85.52897
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,28,1,26.87024,29.96428,24.55,4.114285,83.18007
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,29,2,27.06816,29.8,25.02857,4.171429,83.16486
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,30,2,27.66131,31.12143,25.33571,0.7,81.23546
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,31,0,26.9369,30.45,24.31429,3.428572,83.03247
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,32,0,27.08423,31.12857,24.62857,3.828572,81.91685
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,33,2,26.29107,30.14286,24.05,12.07143,86.4004
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,34,0,26.27589,29.84286,24.03572,4.271429,84.26641
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,35,1,26.46518,30.05714,24.1,4.428571,82.35021
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,36,1,26.79137,29.94286,24.32143,4.485714,83.02802
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,37,1,26.84048,30.54286,24.15714,3.128572,83.03556
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,38,0,27.11607,30.81429,23.97857,1.8,79.7085
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,39,0,27.13363,31.82143,24.32143,6.3,81.7718
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,40,0,27.02173,31.78572,24.27857,5.314286,82.99933
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,41,0,25.25268,28.66429,23.23571,15.92857,89.16698
North Western Province,Kurunegala RDHS,MOH-Nikaweratiya,42,1,25.85833,29.35,23.57857,6.214286,86.89347
