Province,District,moh_area,week,cases,avg_temperature_2m_mean,avg_temperature_2m_max,avg_precipitation_sum,avg_relative_humidity_2m_mean,temp_range,heat_humidity_index,week_sin,week_cos,moh_area_encoded,cases_log1p,area_encoded,cases_lag1,cases_lag2,cases_lag3,cases_roll_mean4,cases_trend,temp_lag1,precip_lag1,humidity_lag1
Eastern Province,Kalmunai RDHS,MOH-Addalachchenai,32,0,0.9233079587265812,0.6759939841508492,-0.584587736536324,-0.2695708315574801,-0.0109773944198671,0.6815558262769389,-0.9507511343785092,-1.0755134526031995,0,0.0,0,1.0,0.0,3.0,1.0,1.0,1.6440334187099457,-0.7480928390033003,-1.6669445397684373
Eastern Province,Kalmunai RDHS,MOH-Addalachchenai,33,2,0.9114816795374114,0.6352556725466161,0.0816345817713746,-0.491556163693514,-0.1060639903668329,0.3832502455374005,-1.0725813017165151,-0.9557608038979166,0,1.0986122886681098,0,0.0,1.0,0.0,1.0,-1.0,0.9233079587265812,-0.584587736536324,-0.2695708315574801
Eastern Province,Kalmunai RDHS,MOH-Addalachchenai,34,4,1.0797252075212165,0.8715405026714523,-0.6431567265627577,-1.1161624644640846,0.0671298803127927,-0.2623408566346042,-1.1788381860399306,-0.8224467001047192,0,1.6094379124341003,0,2.0,0.0,1.0,0.75,2.0,0.9114816795374114,0.0816345817713746,-0.491556163693514
Eastern Province,Kalmunai RDHS,MOH-Addalachchenai,35,0,1.400687064630582,1.7297726691913675,-0.5797069567610882,-1.899178853574315,1.0485657285847276,-1.0026853881171294,-1.2679723227056543,-0.6775151610541299,0,0.0,0,4.0,2.0,0.0,1.75,2.0,1.0797252075212165,-0.6431567265627577,-1.1161624644640846
Eastern Province,Kalmunai RDHS,MOH-Addalachchenai,36,1,1.5911050952178611,1.6944655993865114,-0.7188083643184049,-1.834565576976092,1.0485666366669428,-0.7484910996589595,-1.3386839352885054,-0.5230796149429084,0,0.6931471805599453,0,0.0,4.0,2.0,1.5,-4.0,1.400687064630582,-0.5797069567610882,-1.899178853574315
Eastern Province,Kalmunai RDHS,MOH-Addalachchenai,37,0,1.930992601426984,2.115432281918205,-0.6577989844043531,-2.189475188211944,1.2896778207299235,-0.9396199815692534,-1.3899418892483404,-0.3613920797919213,0,0.0,0,1.0,0.0,4.0,1.75,1.0,1.5911050952178611,-0.7188083643184049,-1.834565576976092
Eastern Province,Kalmunai RDHS,MOH-Addalachchenai,38,1,1.683655519605766,1.7786589366533074,-0.9042768329632132,-2.1235887334869115,1.327034335641846,-1.060058437669262,-1.4209987281935648,-0.1948103239522921,0,0.6931471805599453,0,0.0,1.0,0.0,1.25,-1.0,1.930992601426984,-0.6577989844043531,-2.189475188211944
Eastern Province,Kalmunai RDHS,MOH-Addalachchenai,39,0,1.4324726752304222,1.4174410089845926,-0.440605671515353,-1.3113718590334795,0.7463238857741736,-0.1887816840613503,-1.4314015734784469,-0.0257634845336062,0,0.0,0,1.0,0.0,1.0,0.5,1.0,1.683655519605766,-0.9042768329632132,-2.1235887334869115
Eastern Province,Kalmunai RDHS,MOH-Addalachchenai,40,1,1.112249836073585,0.9774617120860264,-0.4430459392622157,-0.8873515384980074,0.2301365138897543,0.0677185367787969,-1.4209987281935648,0.1432833548850795,0,0.6931471805599453,0,0.0,1.0,0.0,0.5,-1.0,1.4324726752304222,-0.440605671515353,-1.3113718590334795
Eastern Province,Kalmunai RDHS,MOH-Addalachchenai,41,0,-0.0553974708506913,-0.2908732008916968,1.360390805023185,0.8423577547820938,-0.7207330969261828,1.0105962186222182,-1.3899418892483406,0.3098651107247087,0,0.0,0,1.0,0.0,1.0,0.5,1.0,1.112249836073585,-0.4430459392622157,-0.8873515384980074
Eastern Province,Kalmunai RDHS,MOH-Addalachchenai,42,0,0.3816205112375087,0.1491053697693032,-0.1794855447865762,0.4392982731311396,-0.2249229187393783,1.0044180091594088,-1.3386839352885056,0.4715526458756958,0,0.0,0,0.0,1.0,0.0,0.5,-1.0,-0.0553974708506913,1.360390805023185,0.8423577547820938
Eastern Province,Kalmunai RDHS,MOH-Addalachchenai,43,0,0.1168367799075145,-0.013850059162626,1.4604463406300543,0.762065954141928,-0.2894469048048433,1.1075493122755502,-1.2679723227056552,0.6259881919869162,0,0.0,0,0.0,0.0,1.0,0.25,0.0,0.3816205112375087,-0.1794855447865762,0.4392982731311396
Eastern Province,Kalmunai RDHS,MOH-Addalachchenai,44,0,0.0126088316849832,-0.1442136798728909,1.245693336315386,0.9015287760111405,-0.39472164593669,1.158778337910981,-1.1788381860399315,0.7709197310375056,0,0.0,0,0.0,0.0,0.0,0.25,0.0,0.1168367799075145,1.4604463406300543,0.762065954141928
Eastern Province,Kalmunai RDHS,MOH-Addalachchenai,45,0,-0.0004008339532119,-0.1822367336962194,-0.0574667034743604,0.3584514433361296,-0.3743453650756397,0.4897080495774874,-1.0725813017165151,0.9042338348307044,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0126088316849832,1.245693336315386,0.9015287760111405
Eastern Province,Kalmunai RDHS,MOH-Addalachchenai,46,3,0.1977058902939761,-0.2229750453004525,0.1694881281376422,0.4599392281857763,-0.5848957506671894,0.8287632398842847,-0.95075113437851,1.0239864835359869,0,1.3862943611198906,0,0.0,0.0,0.0,0.0,0.0,-0.0004008339532119,-0.0574667034743604,0.3584514433361296
Eastern Province,Kalmunai RDHS,MOH-Addalachchenai,47,2,-0.2042728887402813,-0.5190115276339643,1.4946117167184625,0.8208810780930066,-0.7275270067109584,0.8169529923011486,-0.815124242203347,1.1284314138757514,0,1.0986122886681098,0,3.0,0.0,0.0,0.75,3.0,0.1977058902939761,0.1694881281376422,0.4599392281857763
Eastern Province,Kalmunai RDHS,MOH-Addalachchenai,48,1,-0.271836725314046,-0.7444324216849143,2.42805533488865,0.5894676570997195,-1.0297679461936549,0.4677638811196224,-0.6676783706841042,1.2160455835761432,0,0.6931471805599453,0,2.0,3.0,0.0,1.25,-1.0,-0.2042728887402813,1.4946117167184625,0.8208810780930066
Eastern Province,Kalmunai RDHS,MOH-Addalachchenai,49,1,0.082982855902279,-0.4185222862563361,-0.9970110570872912,0.1896610297546794,-0.6731920691582338,0.3755090798090673,-0.5105636126467208,1.2855513807530017,0,0.6931471805599453,0,1.0,2.0,3.0,1.5,-1.0,-0.271836725314046,2.42805533488865,0.5894676570997195
Eastern Province,Kalmunai RDHS,MOH-Addalachchenai,50,0,-0.1662785328550794,-0.540738677346462,0.5257829298972452,0.5456849365031295,-0.8871375934777432,0.5324585396688063,-0.3460710550550033,1.335935254370064,0,0.0,0,1.0,1.0,2.0,1.75,0.0,0.082982855902279,-0.9970110570872912,0.1896610297546794
Eastern Province,Kalmunai RDHS,MOH-Addalachchenai,51,1,-0.1962895356894391,-0.4511133720427214,1.8069795016967256,1.037766284005036,-0.6528148802149716,1.083332578027929,-0.1765993698036225,1.3664624940953911,0,0.6931471805599453,0,0.0,1.0,1.0,1.0,-1.0,-0.1662785328550794,0.5257829298972452,0.5456849365031295
Eastern Province,Kalmunai RDHS,MOH-Addalachchenai,52,1,-0.2257093172073435,-0.527158757254102,-0.6358355570707301,0.6434156801619666,-0.5339559518424246,0.5826652987000193,-0.0046198356805405,1.3766879440324302,0,0.6931471805599453,0,1.0,0.0,1.0,0.75,1.0,-0.1962895356894391,1.8069795016967256,1.037766284005036
Eastern Province,Kalmunai RDHS,MOH-Addalachchenai,53,0,-0.5532513311129192,-1.1572526008340398,2.42805533488865,1.3439572233731376,-1.7004713829656717,1.0269054221783058,0.1673596984425389,1.3664624940953911,0,0.0,0,1.0,1.0,0.0,0.75,0.0,-0.2257093172073435,-0.6358355570707301,0.6434156801619666
Eastern Province,Kalmunai RDHS,MOH-Addalachchenai,54,2,-0.3918829123959995,-0.9155374528665242,0.3012684135217973,-0.1725473856327437,-1.0908965986025148,-0.5555401306883697,0.3368313836939197,1.3359352543700642,0,1.0986122886681098,0,0.0,1.0,1.0,0.5,-1.0,-0.5532513311129192,2.42805533488865,1.3439572233731376
Eastern Province,Kalmunai RDHS,MOH-Addalachchenai,55,1,-0.6170476325860879,-1.2305838727540896,2.42805533488865,1.1797173283147713,-1.586709486772884,0.7633667024426534,0.5013239412856374,1.2855513807530017,0,0.6931471805599453,0,2.0,0.0,1.0,1.0,2.0,-0.3918829123959995,0.3012684135217973,-0.1725473856327437
Eastern Province,Kalmunai RDHS,MOH-Addalachchenai,56,1,-0.4977343733589934,-1.1708308707321344,2.42805533488865,0.8354140482266812,-1.695375073448199,0.5028767394986009,0.6584386993230208,1.2160455835761437,0,0.6931471805599453,0,1.0,2.0,0.0,1.0,-1.0,-0.6170476325860879,2.42805533488865,1.1797173283147713
Eastern Province,Kalmunai RDHS,MOH-Addalachchenai,57,1,-0.3315631277757174,-0.9101039791223696,-0.0818705659645528,-0.0483481931691239,-1.2505051219783012,-0.3472270309812975,0.8058845708422637,1.128431413875752,0,0.6931471805599453,0,1.0,1.0,2.0,1.0,0.0,-0.4977343733589934,2.42805533488865,0.8354140482266812
Eastern Province,Kalmunai RDHS,MOH-Addalachchenai,58,0,-0.1429191237618901,-0.6683885421807424,-0.3356694893777082,0.2195549308555968,-0.9924148449101572,0.1695782739280342,0.941511463017427,1.023986483535987,0,0.0,0,1.0,1.0,1.0,1.25,0.0,-0.3315631277757174,-0.0818705659645528,-0.0483481931691239
Eastern Province,Kalmunai RDHS,MOH-Addalachchenai,59,0,0.0909634768538406,-0.4130913220241987,-0.9921302681216042,-0.8657646112329932,-0.6154608851123333,-0.8964551730415509,1.0633416303554322,0.9042338348307052,0,0.0,0,0.0,1.0,1.0,0.75,-1.0,-0.1429191237618901,-0.3356694893777082,0.2195549308555968
Eastern Province,Kalmunai RDHS,MOH-Addalachchenai,60,1,0.1589728790803338,-0.1469309566702795,-0.9921302681216042,-0.9278649016330394,-0.0109776559095109,-0.9061029809342436,1.1695985146788472,0.7709197310375082,0,0.6931471805599453,0,0.0,0.0,1.0,0.5,0.0,0.0909634768538406,-0.9921302681216042,-0.8657646112329932
Eastern Province,Kalmunai RDHS,MOH-Addalachchenai,61,0,0.4880666558318624,-0.0382919001146782,-0.7212487215782126,-1.1708057358881907,-0.2758619093234308,-0.8918726565737672,1.2587326513445722,0.6259881919869168,0,0.0,0,1.0,0.0,0.0,0.5,1.0,0.1589728790803338,-0.9921302681216042,-0.9278649016330394
Eastern Province,Kalmunai RDHS,MOH-Addalachchenai,62,0,-0.06825830165509,-0.4538290670870818,2.42805533488865,0.5313808558502774,-0.7954465831683095,0.6233520750461053,1.3294442639274229,0.4715526458756965,0,0.0,0,0.0,1.0,0.0,0.25,-1.0,0.4880666558318624,-0.7212487215782126,-1.1708057358881907
Eastern Province,Kalmunai RDHS,MOH-Addalachchenai,63,2,-0.0728432609900596,-0.2881594488180022,0.240258849969547,-0.0013044118097315,-0.1841741319768493,-0.0199108366207861,1.3807022178872577,0.3098651107247094,0,1.0986122886681098,0,0.0,0.0,1.0,0.25,0.0,-0.06825830165509,2.42805533488865,0.5313808558502774
Eastern Province,Kalmunai RDHS,MOH-Addalachchenai,64,0,0.454208494589019,-0.0763148094509515,-0.4454863279540499,0.0976451052345797,-0.4388697980506735,0.6577262728357878,1.411759056832482,0.1432833548850801,0,0.0,0,2.0,0.0,0.0,0.75,2.0,-0.0728432609900596,0.240258849969547,-0.0013044118097315
Eastern Province,Kalmunai RDHS,MOH-Addalachchenai,65,0,0.8316504936669247,0.2740358817553436,-0.7480928680437595,-0.3468238746474415,-0.3607652190385075,0.4884220391391183,1.4221619021173642,-0.0257634845336056,0,0.0,0,0.0,2.0,0.0,0.5,-2.0,0.454208494589019,-0.4454863279540499,0.0976451052345797
Eastern Province,Kalmunai RDHS,MOH-Addalachchenai,66,0,0.4268576970826953,0.170834101234829,-0.4162019287743488,-0.0481121759688555,-0.0075782905580564,0.4473468844632824,1.4117590568324825,-0.1948103239522914,0,0.0,0,0.0,0.0,2.0,0.5,0.0,0.8316504936669247,-0.7480928680437595,-0.3468238746474415
Eastern Province,Kalmunai RDHS,MOH-Addalachchenai,67,1,0.2515215002827157,0.1844120821588131,1.2066465852931525,0.4015047555519627,-0.1060647986075469,0.8158889159874338,1.3807022178872577,-0.3613920797919219,0,0.6931471805599453,0,0.0,0.0,0.0,0.5,0.0,0.4268576970826953,-0.4162019287743488,-0.0481121759688555
Eastern Province,Kalmunai RDHS,MOH-Addalachchenai,68,0,0.7053927348187203,0.5157551209879059,-0.357632788762484,-0.0416286446438337,0.1452362564719592,0.7472920253743386,1.3294442639274229,-0.5230796149429078,0,0.0,0,1.0,0.0,0.0,0.25,1.0,0.2515215002827157,1.2066465852931525,0.4015047555519627
Eastern Province,Kalmunai RDHS,MOH-Addalachchenai,69,1,0.8938877152355267,0.7873489600859769,-0.4674497981650571,0.0043655543425983,0.3252267088850701,1.004032913102608,1.258732651344573,-0.6775151610541281,0,0.6931471805599453,0,0.0,1.0,0.0,0.25,-1.0,0.7053927348187203,-0.357632788762484,-0.0416286446438337
